bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,genre
30166,maze fbi thriller,['catherine coulter'],4.11,0515122491,9780515122497,eng,339,12339,422,['fiction']
30174,undead unwed undead,['maryjanice davidson'],3.82,1597221104,9781597221108,eng,392,89,19,['fiction']
30176,undead unappreciated undead,['maryjanice davidson'],3.88,1597221287,9781597221283,eng,279,67,5,['fiction']
30191,brighid quest partholon,['cast'],4.14,0373802420,9780373802425,eng,507,3280,106,['fiction']
30194,goddess spring goddess summoning,['cast'],4.22,0425197492,9780425197493,eng,360,7259,420,['fiction']
30196,goddess sea goddess summoning,['cast'],3.88,0425192792,9780425192795,eng,368,7583,419,['fiction']
30200,elphame choice partholon,['cast'],4.02,0373802137,9780373802135,eng,551,3894,139,['fiction']
30215,cast yellow shadow mac mccorkle,['ross thomas'],3.95,0445405562,9780445405561,eng,272,192,14,['fiction']
30226,stroke midnight merry gentry,['laurell hamilton'],4.07,0345443608,9780345443601,en-US,385,28124,433,['fiction']
30228,micah anita blake vampire hunter,['laurell hamilton'],3.63,0515140872,9780515140873,en-US,245,39241,845,['blake anita fictitious character']
30229,death darklord ravenloft,['laurell hamilton'],3.42,0786941227,9780786941223,eng,306,2647,111,['fiction']
30231,little butterfly volume,['hinako takanaga'],4.19,1569709068,9781569709061,eng,170,705,8,['comics graphic novels']
30233,little butterfly volume,['hinako takanaga'],4.07,1569709076,9781569709078,eng,184,1522,30,['comics graphic novels']
30236,little butterfly,['sherry shahan'],4.06,0679888098,9780679888093,eng,24,16,6,['juvenile nonfiction']
30246,blue moon anita blake vampire hunter,['laurell hamilton'],4.05,0515134457,9780515134452,en-US,418,54799,812,['fiction']
30253,sensual phrase vol,['mayu shinj'],4.15,1591164494,9781591164494,en-US,192,725,11,['comics graphic novels']
30280,world,"['robb', 'laurell hamilton', 'susan krinard', 'maggie shayne']",4.07,0515131091,9780515131093,eng,357,5915,110,['fiction']
30281,guilty pleasures anita blake vampire hunter,['laurell hamilton'],4.02,0425197549,9780425197547,eng,355,112848,3957,['blake anita fictitious character']
30282,cravings undead moon,"['laurell hamilton', 'maryjanice davidson', 'eileen wilks', 'rebecca york']",3.81,0515138150,9780515138153,eng,358,7853,187,"['fiction', 'paranormal fiction']"
30290,republic plato,"['plato', 'allan bloom']",3.93,0465069347,9780465069347,eng,487,1637,123,['philosophy']
30298,symposium,"['plato', 'christopher gill']",4.03,0140446168,9780140446166,eng,90,169,10,['amour ouvrages avant 1800']
30300,last days socrates,"['plato', 'hugh tredennick', 'harold tarrant']",4.07,0140449280,9780140449280,eng,256,1571,104,['philosophy']
30314,embracing love vol,['youka nitta'],4.35,1933440171,9781933440170,eng,208,562,9,"['gay men', 'comics graphic novels']"
30316,embracing love vol,['youka nitta'],4.38,193344018X,9781933440187,eng,216,377,8,['comics graphic novels']
30317,embracing love god path promise christian life,"['james brian smith', 'richard foster']",4.26,0060667419,9780060667412,eng,192,63,8,['religion']
30324,blood chocolate,['annette curtis klause'],3.77,0440226686,9780440226680,en-US,264,35072,1982,['juvenile fiction']
30334,hawksong kiesha,"['amelia atwater', 'rhodes']",4.16,044023803X,9780440238034,eng,243,19241,810,['juvenile fiction']
30349,smoke,['sandra brown'],3.96,0446600342,9780446600347,eng,512,5683,224,['fiction']
30353,tidings great joy,['sandra brown'],3.63,0553576003,9780553576009,eng,231,1656,72,['fiction']
30355,love beyond reason,"['rachel ryan', 'sandra brown']",3.64,0446616834,9780446616836,eng,272,1764,84,['fiction']
30358,two alone,"['erin claire', 'sandra brown']",3.7,0778324311,9780778324317,eng,282,2055,132,['fiction']
30374,fat tuesday,['sandra brown'],3.84,0446605581,9780446605588,eng,458,8024,331,['fiction']
30379,seduction design,"['erin claire', 'sandra brown']",3.54,0446603104,9780446603102,eng,224,2811,113,['fiction']
30384,tomorrow promise,['sandra brown'],3.7,1551666014,9781551666013,eng,304,1683,67,['fiction']
30385,sweet anger,"['erin claire', 'sandra brown']",3.58,0446603082,9780446603089,eng,320,2214,84,['fiction']
30386,demon rumm,['sandra brown'],3.35,0553576070,9780553576078,eng,230,3010,141,['fiction']
30387,breakfast bed bed breakfast,['sandra brown'],3.54,0553571583,9780553571585,eng,240,53,6,['fiction']
30397,sandra brown three complete novels best kept secrets mirror image slow heat heaven,['sandra brown'],4.21,0517077744,9780517077740,eng,784,340,4,['fiction']
30411,texas trilogy,['sandra brown'],4.28,0385424701,9780385424707,eng,600,928,38,['fiction']
30415,tempest eden,['sandra brown'],3.47,0446616818,9780446616812,eng,229,1503,55,['fiction']
30423,nuevo amanecer,"['sandra brown', 'delia mateovich']",3.98,1400001048,9781400001040,spa,560,2,0,['fiction']
30475,communist manifesto revolutionary writings marx marat paine mao gandhi others,"['bob blaisdell', 'karl marx', 'jean', 'paul marat', 'tom paine', 'mao zedong', 'mahatma gandhi']",3.84,0486424650,9780486424651,eng,284,297,18,['political science']
30529,philosophical enquiry origin ideas sublime beautiful,"['edmund burke', 'adam phillips']",3.76,0192835807,9780192835802,eng,208,1175,44,['philosophy']
30586,cliffs despair journey suicide edge,['tom hunt'],3.72,0375507159,9780375507151,en-US,256,70,11,['psychology']
30587,inconceivable woman triumph despair statistics,"['julia indichova', 'christiane northrup']",3.82,0767908201,9780767908207,eng,224,163,25,['health fitness']
30593,pnin,"['vladimir nabokov', 'david lodge']",3.89,1400041988,9781400041985,eng,143,13190,795,['fiction']
30594,speak memory,['vladimir nabokov'],4.19,0141183225,9780141183220,eng,255,8484,489,['authors russian']
30621,lewis catholic church,['joseph pearce'],3.88,0898709792,9780898709797,eng,175,156,17,['religion']
30626,letters children,"['lewis', 'lyle wesley dorsett', 'marjorie lamp mead', 'douglas gresham']",4.18,0805420436,9780805420432,eng,128,1581,130,['religion']
30633,four loves,['lewis'],4.15,0006280897,9780006280897,en-US,170,33684,1051,['christian life']
30635,lewis life works legacy,"['bruce edwards', 'diana pavlac glyer']",4.43,0275991164,9780275991166,eng,1416,6,0,"['literary criticism', 'literary criticism', 'authors english']"
30643,screwtape letters,['lewis'],4.22,0020867409,9780020867401,eng,172,313,39,['christianity']
30646,beyond chains illusion encounter marx freud,"['erich fromm', 'rainer funk']",4.09,082641897X,9780826418975,eng,152,266,19,['philosophy']
30665,gulliver travels,['jonathan swift'],3.56,1857150260,9781857150261,eng,318,82,15,"['reader response criticism', 'satire english']"
30671,sleepwalkers history man changing vision universe,"['arthur koestler', 'herbert butterfield']",4.25,0140192468,9780140192469,en-US,624,683,66,['science']
30680,air,['walter kirn'],2.86,0385722370,9780385722377,eng,320,3442,492,['fiction']
30774,hellsing vol hellsing,['kohta hirano'],4.29,1593072597,9781593072599,en-US,200,2518,52,['comics graphic novels']
30810,reefer madness sex drugs cheap labor american black market,['eric schlosser'],3.77,0618446702,9780618446704,eng,352,5187,353,['business economics']
30816,shaken left behind kids,"['jerry jenkins', 'tim lahaye', 'chris fabry']",4.3,1414302681,9781414302683,eng,384,208,2,['juvenile fiction']
30821,john story last eyewitness jesus chronicles,"['tim lahaye', 'jerry jenkins']",3.93,0399153896,9780399153891,eng,310,1108,104,['bible']
30822,silenced wrath god descends underground zealot,['jerry jenkins'],4.24,0842384111,9780842384117,eng,368,1493,36,['fiction']
30851,woman berlin eight weeks conquered city diary,"['anonymous', 'philip boehm', 'hans magnus enzensberger']",4.32,0312426119,9780312426118,eng,261,5754,665,['biography autobiography']
30855,woman jerusalem,"['yehoshua', 'hillel halkin']",3.41,0151012261,9780151012268,en-US,256,820,128,['fiction']
30859,woman wife,['anna'],4.37,0975306626,9780975306628,en-US,260,963,64,['fiction']
30893,eiger sanction jonathan hemlock,['trevanian'],4.06,1400098025,9781400098026,eng,336,10094,140,['fiction']
30919,scoop,['evelyn waugh'],3.85,0141187492,9780141187495,eng,222,13639,577,['journalism']
30923,scoop occupational hazards,['rene gutteridge'],3.62,1400071577,9781400071579,eng,352,450,50,['fiction']
30937,complete stories evelyn waugh,['evelyn waugh'],4.0,0316926604,9780316926607,eng,640,743,55,['fiction']
30965,grand theft auto san andreas official strategy guide,['rick barba'],4.04,0744004292,9780744004298,eng,272,72,5,['games activities']
31016,diablo botella,"['robert louis stevenson', 'diana castellanos', 'eleonora garcia larralde']",3.73,9580408556,9789580408550,spa,77,29,2,['juvenile fiction']
31031,japan lonely planet guide,"['chris rowthorn', 'ray bartlett', 'justin ellis']",4.04,1740599241,9781740599245,eng,812,707,18,['travel']
31040,japan war oral history,"['haruko taya cook', 'theodore cook']",4.32,1565840399,9781565840393,en-US,493,677,85,['history']
31072,volcano,['malcolm lowry'],3.79,0060955228,9780060955229,eng,397,17382,799,['fiction']
31080,malcolm graphic biography,"['andrew helfer', 'randy duburke']",3.64,0809095041,9780809095049,eng,112,560,102,['biography autobiography']
31084,boleyn girl,['philippa gregory'],4.05,0743269837,9780743269834,eng,664,3092,381,['fiction']
31087,last boleyn,['karen harper'],4.05,0307237907,9780307237903,eng,592,8848,204,['fiction']
31088,rise fall anne boleyn,['retha warnicke'],3.95,0521406773,9780521406772,eng,338,1309,39,['history']
31098,swapping lives,['jane green'],3.58,0670034800,9780670034802,eng,410,24212,900,['fiction']
31099,babyville,['jane green'],3.62,0767912241,9780767912242,en-US,464,30307,550,['fiction']
31101,maybe,['jane green'],3.44,0767905202,9780767905206,eng,368,85775,823,['fiction']
31103,spellbound,['jane green'],3.63,0140295941,9780140295948,en-US,439,262,30,['fiction']
31134,conversations ernest hemingway literary conversations,"['ernest hemingway', 'matthew bruccoli']",4.17,0878052739,9780878052738,eng,204,61,5,['literary criticism']
31153,rapture face tribulation,['tim lahaye'],3.52,0736909524,9780736909525,eng,256,4,1,['religion']
31157,rising antichrist born left behind,"['tim lahaye', 'jerry jenkins']",4.19,0842361936,9780842361934,eng,400,14261,187,['fiction']
31160,earth peoples volume,"['richard bulliet', 'daniel headrick', 'david northrup', 'lyman johnson', 'pamela kyle crossley', 'steven hirsch', 'steven hirsch']",4.0,0618471162,9780618471164,eng,34,8,0,['science']
31171,life charlotte bront,"['elizabeth gaskell', 'angus easson']",3.9,0192838059,9780192838056,eng,587,5390,123,['biography autobiography']
31175,professor,['charlotte bront'],3.57,1582870950,9781582870953,eng,269,14050,517,['fiction']
31180,celestial navigation,['anne tyler'],3.79,0449911802,9780449911808,eng,288,3305,151,['fiction']
31222,purpose life finding place world using synchronicity intuition uncommon sense,"['carol adrienne', 'james redfield']",3.75,0688166253,9780688166250,eng,320,209,28,['body mind spirit']
31227,moscow vector covert one,"['patrick larkin', 'robert ludlum']",3.98,0312990715,9780312990718,eng,464,6218,79,['fiction']
31231,matarese circle matarese,['robert ludlum'],4.05,0752858556,9780752858555,eng,544,34409,263,['fiction']
31247,christmas carol christmas books,"['charles dickens', 'robert douglas', 'fairhurst']",4.12,0192806947,9780192806949,eng,438,141,19,['fiction']
31253,baseball literary anthology,"['nicholas dawidoff', 'ernest lawrence thayer', 'jacques barzun', 'robert frost', 'john updike', 'leroy satchel paige', 'bill veeck', 'murray kempton', 'jimmy breslin', 'marianne moore', 'gay talese', 'tallulah bankhead', 'albert spalding', 'nelson algren', 'william carlos williams', 'james weldon johnson', 'thomas wolfe', 'james thurber', 'philip roth', 'jim bouton', 'dave frishberg', 'roger kahn', 'roger angell', 'damon runyon', 'george plimpton', 'bartlett giamatti', 'amiri baraka', 'annie dillard', 'stephen jay gould', 'stephen king', 'richard ford', 'delillo', 'lawrence ritter', 'ring lardner', 'carl sandburg', 'heywood broun', 'bernard malamud', 'red smith']",4.22,193108209X,9781931082099,eng,733,180,14,['sports recreation']
31265,scorpio illusion,['robert ludlum'],3.84,0752858475,9780752858470,en-GB,624,5894,101,['women terrorists']
31268,aquitaine progression,['robert ludlum'],3.93,0752858521,9780752858524,eng,800,16113,103,['conspiracy']
31300,caribbean mystery miss marple,['agatha christie'],3.79,0451199928,9780451199928,eng,224,17398,681,['fiction']
31301,miss marple final cases miss marple,['agatha christie'],3.81,0002315963,9780002315968,eng,160,4006,149,['detective mystery stories']
31306,murder vicarage,['agatha christie'],4.05,0451201159,9780451201157,eng,256,451,50,['fiction']
31312,dance anger,['harriet lerner'],4.05,006074104X,9780060741044,eng,239,16217,557,['self help']
31314,barnyard dance,['sandra boynton'],4.25,1563054426,9781563054426,en-US,24,20885,472,"['juvenile fiction', 'juvenile fiction', 'juvenile fiction']"
31316,dance intimacy woman guide courageous acts change key relationships,['harriet lerner'],4.06,006091646X,9780060916466,eng,255,7128,177,['psychology']
31319,mirrors miss marple,['agatha christie'],3.75,0007120877,9780007120871,eng,284,415,46,['attempted murder']
31331,blood canticle vampire chronicles,['anne rice'],3.72,0099460173,9780099460176,eng,400,18646,318,['fantasy fiction']
31341,blood gold vampire chronicles,['anne rice'],3.89,0099271494,9780099271499,eng,752,27476,425,['fiction']
31344,santuario nicas vamp ricas,"['anne rice', 'camila batlles', 'cristina mart', 'elisa sonia tapia nchez']",3.86,8466615717,9788466615716,spa,608,124,13,['fiction']
31352,songmaster,['orson scott card'],3.73,0312876629,9780312876623,en-US,352,6307,283,['fiction']
31354,earthfall homecoming,['orson scott card'],3.5,0812532961,9780812532968,en-US,370,8356,120,['fiction']
31357,prentice alvin tales alvin maker,['orson scott card'],3.78,1841490237,9781841490236,en-US,342,15210,245,['alternative histories fiction american']
31360,children mind ender saga,['orson scott card'],3.75,0765304740,9780765304742,eng,370,82264,1938,['fiction']
31363,write science fiction fantasy,['orson scott card'],3.9,158297103X,9781582971032,eng,140,3300,254,['language arts disciplines']
31401,wife god heart growth study guide,['elizabeth george'],4.75,0736911685,9780736911689,eng,160,8,1,['religion']
31414,lover unreason assia wevill sylvia plath rival ted hughes doomed love,"['yehuda koren', 'eilat negev']",3.91,0786718617,9780786718610,eng,280,619,74,['biography autobiography']
31466,far madding crowd,['thomas hardy'],3.94,0140620478,9780140620474,en-GB,374,312,41,['england']
31474,slaughterhouse shocking story greed neglect inhumane treatment inside meat industry,['gail eisnitz'],4.35,1591024501,9781591024507,en-US,328,1214,142,['business economics']
31481,inky indigo fairy rainbow magic,"['daisy meadows', 'georgie ripper']",3.79,043974685X,9780439746854,en-US,80,1971,59,['juvenile fiction']
31482,sunny yellow fairy rainbow magic,"['daisy meadows', 'georgie ripper']",3.83,0439744660,9780439744669,en-US,67,2296,66,"['juvenile fiction', 'fairies']"
31483,sky blue fairy rainbow magic,"['daisy meadows', 'georgie ripper']",3.83,0439746841,9780439746847,en-US,80,2191,80,['juvenile fiction']
31491,rainbow brangwen family,"['lawrence', 'daphne merkin']",3.69,0451530306,9780451530301,eng,544,15483,443,['fiction']
31505,adventures scarlet pimpernel,['emmuska orczy'],4.03,0899664598,9780899664590,eng,256,15,0,['fiction']
